,Label,clean_text,String,encoded_label
84,positive,sholat puasa nomor heydonisme childfree licioust nomor ml penampilan jelek good looking estetiks biar dapat hadiah peri kecils tinkerbells nirwana ajaibs bidadari surgawi oz edens cantik manis putih suci abadi cinderella fantasia mimpi dewi fortuna mermaids kaya raya,~sholat puasa no heydonisme childfree licioust no ml agar penampilan tidak jelek tetap good looking estetiks biar dapet hadiah peri kecils tinkerbells nirwana ajaibs bidadari surgawi oz edens cantik manis putih suci abadi cinderella fantasia mimpi dewi fortuna mermaids kaya raya~,1.0
85,positive,sholat puasa nomor heydonisme childfree licioust nomor ml penampilan jelek good looking estetiks biar dapat hadiah peri kecils tinkerbells nirwana ajaibs bidadari surgawi oz edens cantik manis putih suci abadi dewi fortuna fantasia mimpi cinderella mermaids kaya raya,~sholat puasa no heydonisme childfree licioust no ml agar penampilan tidak jelek tetap good looking estetiks biar dapet hadiah peri kecils tinkerbells nirwana ajaibs bidadari surgawi oz edens cantik manis putih suci abadi dewi fortuna fantasia mimpi cinderella mermaids kaya raya~,1.0
86,positive,sholat puasa nomor heydonisme childfree licioust nomor ml penampilan jelek good looking estetiks biar dapat hadiah peri kecils tinkerbells bidadari surgawi oz edens cantik manis putih suci abadi cinderella nirwana ajaibs dewi fortuna fantasia mimpi mermaids kaya raya,~sholat puasa no heydonisme childfree licioust no ml agar penampilan tidak jelek tetap good looking estetiks biar dapet hadiah peri kecils tinkerbells bidadari surgawi oz edens cantik manis putih suci abadi cinderella nirwana ajaibs dewi fortuna fantasia mimpi mermaids kaya raya~,1.0
87,positive,sholat puasa nomor heydonisme childfree licioust nomor ml penampilan jelek good looking estetiks biar dapat hadiah peri kecils tinkerbells bidadari surgawi oz edens cantik manis putih suci abadi dewi fortuna nirwana ajaibs cinderella fantasia mimpi mermaids kaya raya,~sholat puasa no heydonisme childfree licioust no ml agar penampilan tidak jelek tetap good looking estetiks biar dapet hadiah peri kecils tinkerbells bidadari surgawi oz edens cantik manis putih suci abadi dewi fortuna nirwana ajaibs cinderella fantasia mimpi mermaids kaya raya~,1.0
88,negative,childfree sudah benar sih,childfree udah paling bener sih,0.0
89,negative,tidak ada kamar anak istrinya childfree yaa rt alasbanjaran tanyakanrl,Gaada kamar anak mungkin istrinya childfree semua yaa RT @AlasBanjaran: @tanyakanrl,0.0
90,negative,zeke si penganut childfree,Zeke si penganut childfree.,0.0
91,negative,keren sangat webtoon yang ngangkat isu childfree prolognya sudah menarik semoga depannya seru di,"keren bgt ada webtoon baru yg ngangkat isu childfree, dari prolognya udah menarik, semoga ke depannya seru :D",0.0
92,negative,wohoho keren webtoon temanya childfree xixi,Wohoho. Keren🤍 ada webtoon yang temanya childfree xixi,0.0
93,positive,childfree memicu polemik secretatnewsroom mengupas tuntas topik dampak sudut pandang orang menjalani pilihan saksikan jumat 24 3 negative9 positivepositive wib youtube cnnindonesia,"Childfree' memicu polemik. #SecretAtNewsroom akan mengupas tuntas topik ini, mulai dari dampak hingga sudut pandang orang yang menjalani pilihan itu. Saksikan pada Jumat (24/3), pukul negative9.positivepositive WIB, di YouTube CNNIndonesia dan !",1.0
94,positive,memang tidak cocok membicarakan pilihan menikah nikah usia 3positive childfree orang tua,"Emang paling ga cocok ngomongin tentang pilihan tidak menikah, nikah usia 3positive+ ataupun childfree di depan orang tua sendiri 🙏",1.0
95,positive,childfree happy ditulis perempuan ende victoria tunggono,"Childfree & Happy, ditulis oleh perempuan Ende - Victoria Tunggono.",1.0
96,negative,orang2 sok2an berbondong bondong anak ngata2in childfree ilmunya tentang parenting tidak ngews hamil saja pas sudah lahir ngurusnya asal2an gede tidak diurus pengen lucu2nya saja pas muak rt tanyakanrl bacain repnya sender merasa relate keponakan sender umurnya jalan 3 bicara even mama papa tidak sembuh tidak sih huhu,"Orang2 sok2an berbondong-bondong punya anak, ngata2in yang mau childfree, padahal ilmunya ttg parenting ga ada. Yang penting ngews dulu dan hamil aja. Pas udh lahir ngurusnya asal2an. Makin gede makin ga diurus. Cuma pengen lucu2nya aja pas masih kecil. Muak. RT @tanyakanrl: bacain repnya, sender ngerasa relate karena keponakan sender umurnya jalan 3 tahun tapi belum bisa ngomong suatu kata, even mama papa pun ga bisa 😭 bisa sembuh ga sih huhu 💚",0.0
97,negative,gweh childfree dideketin sama cowok suka bayi,gweh yang mau childfree dideketin sm cowok suka bayi😞💔💔💔,0.0
98,positive,haloo bantu isi kuisioner tugas kelompok childfree kriterianya mahasiswa i saja bersedia reply ya terima kasih,"💚 Haloo ada yang mau bantu isi kuisioner untuk tugas kelompok tentang childfree? Kriterianya mahasiswa/i aja, yang bersedia reply ya, terimakasih sebelumnya",1.0
99,positive,cuma haloo bantu isi kuisioner tugas kelompok childfree kriterianya mahasiswa i saja bersedia reply ya terima kasih,"[cm] Haloo ada yang mau bantu isi kuisioner untuk tugas kelompok tentang childfree? Kriterianya mahasiswa/i aja, yang bersedia reply ya, terimakasih sebelumnya",1.0
100,negative,childfree hallelujah happysaturday pettymom,😜 #ChildFree Hallelujah 🤣🤣🤣 #HappySaturday #PettyMom,0.0
101,positive,iklan dukungan gerakan childfree rt txtdrorangsusah iklan layanan pil kb,Iklan dukungan gerakan #childfree RT @txtdrorangsusah: iklan layanan pil kb,1.0
102,positive,tidak ya cowok pengen childfree please dm me butuh penelitianku childfree,ada ga ya cowo yang pengen childfree? please dm me dong butuh buat penelitianku😭🙏🏻 #childfree,1.0
103,positive,selamat sore warga twitter mohon bantuannya disink mencari narasumber pasangan menganut prinsip childfree memenuhi kebutuhan tugas skripsi identitas samarkan data yang diperoleh pure tugas childfree,"selamat sore semuanya warga twitter, mohon bantuannya. disink saya sedang mencari narasumber pasangan yang menganut prinsip childfree untuk memenuhi kebutuhan tugas akhir (skripsi). identitas akan saya samarkan dan data yg diperoleh pure untuk tugas. #childfree",1.0
104,positive,not only sex sejoli asyik jalankan mandat sunnatullah lahirnya generasi punah ditelan rantai makanan pencemaran lingkungan ribuan tahun silam leluhurnya diselamatkan kapal nabinuh tsunami mematikan so mereka penganut childfree deh haha,"Not only sex. Dua sejoli ini asyik jalankan mandat sunnatullah, demi lahirnya generasi baru, agar tak punah ditelan rantai makanan & pencemaran lingkungan. Ribuan thn silam, leluhurnya diselamatkan Kapal #NabiNuh saat tsunami mematikan. So, mrk bukan penganut #childfree deh. Haha",1.0
105,negative,negara maju rakyatnya memilih childfree,Negara maju rakyatnya memilih untuk #childfree,0.0
106,negative,childfree takut anaknya kaya kamu,#childfree karena takut anaknya kaya lu pada,0.0
107,negative,dikalangan anak muda kalau opsi dipindahin china alasan brengsek garis keras tidak ya china resesiseks nikah jomblo childfree,"Sering terjadi dikalangan anak muda kita. Kira kira kalo ada opsi dipindahin ke China dengan alasan ini, para brengsek garis keras pada mau gak ya?😂 ..  #china #resesiseks #nikah #jomblo #childfree",0.0
108,positive,pengamat uu ciptaker kepastian hukum sektor ekonomi pekerja,Pengamat: UU Ciptaker memberi kepastian hukum bagi sektor ekonomi dan pekerja,1.0
109,positive,alert kumpulan meme pengesahan uu ciptaker kampus sc bem fisip ub,ALERT‼️ KUMPULAN MEME PENGESAHAN UU CIPTAKER DARI BERBAGAI KAMPUS... Sc: BEM FISIP UB 🦅,1.0
110,positive,partai buruh serukan pilih capres pendukung omnibuslaw uu ciptaker,Partai Buruh Serukan Jangan Pilih Capres Pendukung Omnibuslaw UU Ciptaker,1.0
111,positive,uu ciptaker disahkan pengusaha dilarang lakukan pihak alasan tegakkanhukum kpk republik indonesia undangundang,UU Ciptaker disahkan ! Pengusaha Dilarang lakukan PHK dengan alasan ini ! #TegakkanHukum #KPK-RI #UndangUndang,1.0
112,positive,uu ciptaker positifnya tegakkanhukum kpk republik indonesia undangundang,UU Ciptaker banyak positifnya #TegakkanHukum #KPK-RI #UndangUndang,1.0
113,positive,output kabupaten kota buruh pemerintah daerah surat rekomendasi berisi penolakan pencabutan uu ciptaker presiden,"Output di kabupaten/ kota, buruh akan meminta pemerintah daerah membuat surat rekomendasi berisi penolakan dan pencabutan UU Ciptaker kepada Presiden.",1.0
114,positive,uu ciptaker sah ciptakerja perpuciptakerja uuciptakerja airlanggahartarto golkarindonesia,UU CIPTAKER SAH!!! #ciptakerja #perpuciptakerja #uuciptakerja #airlanggahartarto #golkarindonesia,1.0
115,negative,sekelas dpr sudah tidak peduli rakyat mengadu lembaga,Kalau SEKELAS DPR sdh tdk peduli lagi...Kepada siapa RAKYAT harus mengadu lagi? Lembaga mana?,0.0
116,positive,pengamat uu ciptaker kepastian hukum sektor ekonomi pekerja beritabaru,Pengamat: UU Ciptaker beri kepastian hukum sektor ekonomi dan pekerja [BeritaBaru],1.0
117,positive,pengamat uu ciptaker kepastian hukum sektor ekonomi pekerja,Pengamat: UU Ciptaker beri kepastian hukum sektor ekonomi dan pekerja,1.0
118,negative,fenomena jagad maya bea cukai pajak ciptaker kemenkeu orang2 barbar sadis aneh,"Fenomena jagad maya Bea cukai, pajak, ciptaker, kemenkeu, orang2 pada barbar, sadis, aneh",0.0
119,negative,libatkan publik terkesan seamunya demokrat uu ciptaker cacat prosedural inkonstitusional demokratsnegative4p demokrat demokratpimpinperubahan ahy demokratjatim jatimnow jawatimur,"Tak libatkan publik dan terkesan seamunya, ""Demokrat : UU Ciptaker cacat prosedural dan Inkonstitusional! . . #DemokratSnegative4P #demokrat #demokratpimpinperubahan #AHY #demokratjatim #jatimnow #jawatimur",0.0
120,positive,jutaan buruh ancam mogok nasional tolak uu ciptaker said iqbal stop produksi aksi,"Jutaan Buruh Ancam Mogok Nasional Tolak UU Ciptaker, Said Iqbal: Stop Produksi, Semua Ikut Aksi -",1.0
121,negative,jelang lebaran idul fitri bem ui berharap pembagian thr bohir telat bem ui kendalikan oligarki haus kekuasaan ayo bem ui merencanakan gerakan besaran dukung ruu perampasan aset koruptor,"Ketika jelang lebaran idul fitri BEM UI berharap pembagian THR yang diberikan dari Bohir jangan sampai telat, BEM UI di kendalikan oligarki yang haus kekuasaan.  Ayo kapan BEM UI merencanakan gerakan besar besaran Dukung RUU Perampasan Aset Koruptor.",0.0
122,positive,ketua dpr republik indonesia puan maharani berharap peraturan pemerintah pengganti undang undang perpu nomor 2 2positive22 cipta kerja ciptaker disetujui dpr uu menstabilkan meningkatkan perekonomian indonesia solidbergerak,Ketua DPR RI Puan Maharani berharap Peraturan Pemerintah Pengganti Undang-Undang (Perpu) Nomor 2 Tahun 2positive22 tentang Cipta Kerja (Ciptaker) yang baru saja disetujui DPR menjadi UU dapat menstabilkan dan meningkatkan perekonomian Indonesia. #SolidBergerak,1.0
123,positive,juta buruh sektor kerja dikabarikan menggelar aksi mogok kerja nasional juli agustus 2positive23 rangka penolakan pengesahan undang undang nomor 2 2positive22 cipta kerja uu cipta kerja,Sebanyak lima juta buruh dari berbagai sektor kerja dikabarikan akan menggelar aksi mogok kerja nasional pada Juli-Agustus 2positive23. Hal itu dilakukan dalam rangka penolakan terhadap pengesahan Undang-Undang Nomor 2/2positive22 tentang Cipta Kerja (UU Cipta Kerja),1.0
124,positive,partai buruh serukan pilih capres pendukung omnibuslaw uu ciptaker,Partai Buruh Serukan Jangan Pilih Capres Pendukung Omnibuslaw UU Ciptaker,1.0
125,positive,partai buruh serukan pilih capres pendukung omnibuslaw uu ciptaker,Partai Buruh Serukan Jangan Pilih Capres Pendukung Omnibuslaw UU Ciptaker,1.0
126,positive,aturan lahir memuluskan investasi angin segar pemodal uu ciptaker omnibus law memuluskan pemodal merugikan pekerja islammenyejahterakanburuh kapitalismebiangmasalah,"Banyak aturan yang lahir justru untuk memuluskan investasi dan memberikan angin segar bagi pemodal. UU Ciptaker atau Omnibus Law, misalnya, yang memuluskan para pemodal dan banyak merugikan para pekerja. #IslamMenyejahterakanBuruh #KapitalismeBiangMasalah",1.0
127,positive,nasdem satu2nya anggota parpol koalisi perubahan pengusung bacapres anies yang menyetujui perppu ciptaker yang kontroversial tersebut digedog dpr mjd uu koalisi langgeng 2positive24 anies ditakdirkan menang kedepan pelik tersebut bebani anies amp kerjasama mereka,"Nasdem satu2nya anggota parpol koalisi perubahan pengusung bacapres Anies yg menyetujui Perppu Ciptaker yg kontroversial tsb, digedog DPR mjd UU. Jika koalisi ini langgeng hingga 2positive24 & Anies ditakdirkan menang, kedepan soal pelik tsb bakal bebani Anies &amp; kerjasama diantara mrk?",1.0
128,positive,pasal pasal perppu cipta kerja menguntungkan masyarakat buruh petani masyarakat adat nelayan elemen masyarakat yayasan lembaga bantuan hukum indonesia baca selengkapnya,"""Tidak satu pun pasal per pasal dari Perppu Cipta Kerja menguntungkan masyarakat kecil seperti buruh, petani, masyarakat adat, nelayan serta elemen masyarakat lainnya"" - Yayasan Lembaga Bantuan Hukum Indonesia. Baca selengkapnya:",1.0
129,positive,mengejutkan refly bongkar kejadian perppu ciptaker disahkan untungnya tidak,Mengejutkan! Refly Bongkar Kejadian Sebelum Perppu Ciptaker Disahkan: Untungnya Saya Nggak Datang,1.0
130,positive,partai buruh serukan pilih capres pendukung omnibuslaw uu ciptaker,Partai Buruh Serukan Jangan Pilih Capres Pendukung Omnibuslaw UU Ciptaker,1.0
131,positive,mengejutkan refly bongkar kejadian perppu ciptaker disahkan untungnya tidak,Mengejutkan! Refly Bongkar Kejadian Sebelum Perppu Ciptaker Disahkan: Untungnya Saya Nggak Datang,1.0
132,positive,puan harap perppu ciptaker stabilkan tingkatkan perekonomian,Puan Harap Perppu Ciptaker Dapat Stabilkan & Tingkatkan Perekonomian,1.0
133,positive,bem ui uu ciptaker karikatur puan puncak kemarahan anis matta negative 2 m ritz carlton venus israel sri asih dkriuk jumat curhat islam bukber gembus,"BEM UI soal UU Ciptaker dan karikatur Puan : Itu puncak kemarahan kami. Anis Matta negative,2 M Ritz-Carlton Venus Israel Sri Asih Dkriuk jumat curhat Islam Bukber Gembus",1.0
134,negative,duh miris undang undang ciptaker berpihak penguasa islammenyejahterakanburuh kapitalismebiangmasalah,Duh miris sekali undang undang ciptaker lebih berpihak kepada penguasa #IslamMenyejahterakanBuruh #KapitalismeBiangMasalah …,0.0
135,positive,jutaan buruh ancam mogok nasional tolak uu ciptaker said iqbal stop produksi aksi,"Jutaan Buruh Ancam Mogok Nasional Tolak UU Ciptaker, Said Iqbal: Stop Produksi, Semua Ikut Aksi",1.0
136,positive,aturan lahir memuluskan investasi angin segar pemodal uu ciptaker omnibus law memuluskan pemodal merugikan pekerja live muslimah bicara islammenyejahterakanburuh kapitalismebiangmasalah,"Banyak aturan yang lahir justru untuk memuluskan investasi dan memberikan angin segar bagi pemodal. UU Ciptaker atau Omnibus Law, misalnya, yang memuluskan para pemodal dan banyak merugikan para pekerja. Live Muslimah Bicara #IslamMenyejahterakanBuruh #KapitalismeBiangMasalah",1.0
137,positive,uu ciptaker bukti kebohongan trias politica pembuat uu memberlakukannya memerintah rt cnnindonesia bem ui rencanakan gerakan tolak uu ciptaker,"UU Ciptaker merupakan bukti kebohongan Trias Politica. Pembuat UU adalah juga yang memberlakukannya, adalah juga yang memerintah. RT @CNNIndonesia: BEM UI Rencanakan Gerakan Tolak UU Ciptaker yang Lebih Besar",1.0
138,positive,mengejutkan refly harun bongkar kejadian perppu ciptaker disahkan untungnya tidak,Mengejutkan! Refly Harun Bongkar Kejadian Sebelum Perppu Ciptaker Disahkan: Untungnya Saya Nggak Datang,1.0
139,positive,hadirnya perppu ciptaker membuktikan pemerintah presiden memiliki itikad mematuhi putusan maka nomor 9negative puu xviii 2positive2positive terkesan mengkhianati amanat konstitusi,"Hadirnya Perppu Ciptaker membuktikan pemerintah, terutama presiden tidak memiliki itikad baik untuk mematuhi Putusan MK Nomor 9negative/PUU-XVIII/2positive2positive dan terkesan mengkhianati amanat konstitusi.",1.0
