,Label,String,clean_text,encoded_label
204,Bullying,"""Manusia apa hewan sih kok gak punya hati banget""",manusia hewan sih tidak hati sekali,0
205,Bullying,"""Manusia anjing. Nyari uang gitu amat. Lo kerja aja sama gue nyebokin gue ntar gue gaji lo.""",manusia anjing cari uang begitu kamu kerja saja saya nyebokin saya nanti saya gaji kamu,0
206,Bullying,"""maklum anak kurang pendidikan kayak gitu gak punya akhlak""",maklum anak pendidikan mirip begitu tidak akhlak,0
207,Bullying,"""Anjing memang anak gak tau diri. ibunya sampai nangis2""",anjing anak tidak tahu ibunya nangis2,0
208,Bullying,"""oi babi gue bunuh lu kalau sampai kelihatan sumpah""",oi babi saya bunuh kamu sumpah,0
209,Bullying,"""Heee sampah lu udah gua maafin TAPI BOONG GOBLOK""",heee sampah kamu sudah saya maafin bohong goblok,0
210,Bullying,"""ANJING SINI LO BAKU HANTAM AYO""",anjing kamu baku hantam ayo,0
211,Non-bullying,"""Bangkit ya bang jangan lemah buat pelajaran dan ujian buat lu jadi yang lebih baik lagi bang""",bangkit ya bang lemah pelajaran ujian kamu bang,1
212,Non-bullying,"""Jangan patah semngat kak sukses terus""",patah semngat kak sukses,1
213,Non-bullying,"""Semangat Ferdian gausah dengerin orang yang hujat kamu, karena semua manusia tidak luput dari kesalahan""",semangat ferdian tidak usah dengerin orang hujat manusia luput kesalahan,1
214,Non-bullying,"""Sumpah sekarang aku respect banget sama kamu""",sumpah respect sekali,1
215,Non-bullying,"""Menurutku pribadi, dia tulus minta maafnya?.""",menurutku pribadi tulus maafnya,1
216,Bullying,"""DIKASIH BIDADARI MAUNYA BONEKA SANTET""",dikasih bidadari maunya boneka santet,0
217,Non-bullying,"""Ilang respect gue.. padahal jane udh setia bgt sama lu, tapi lu nya main cewe pas udh keluar dri penjara.. lol""",hilang respect saya jane sudah setia sangat kamu kamu nya main cewek pas sudah dari penjara lol,1
218,Non-bullying,"""Hapus ajh ni poto ngk tau malu bgt lu bang""",hapus saja ni poto tidak tahu malu sangat kamu bang,1
219,Bullying,"""Intinya gasuka ajg selama ada listy . Ngrusak suasana""",intinya tidak suka ajg listy ngrusak suasana,0
220,Bullying,"""Di foto ini ada 2 anjing dan 1 kontol""",foto 2 anjing 1 kontol,0
221,Non-bullying,"""kasian banget Jane udah nunggu keluar penjara eh taunya :), waw sakit siih""",kasihan sekali jane sudah nunggu penjara eh tahunya waw sakit siih,1
222,Bullying,"""Puny cewk baik di selingkuhin g ngotak""",puny cewk selingkuhin tidak ngotak,0
223,Bullying,"""Inget yg di potong itu masalah nya bukan hubungan nya, tapi kalo udah gini sembeleh aja orang nya :) udah terlanjur kecewa""",ingat yang potong nya hubungan nya kalau sudah gini sembeleh saja orang nya sudah terlanjur kecewa,0
224,Non-bullying,"""Ini buat konten.. masa putus foto tabi sama jessica engga dihapus ?""",konten putus foto tabi jessica tidak dihapus,1
225,Non-bullying,"""Tiap mau makan dibikin ama jess tpi malah ngehianatin gila sih""",makan dibikin ama jess tetapi ngehianatin gila sih,1
226,Non-bullying,"""Parah lu bang nama lu udh rusak karna narkoba malah nambah masalah ajh truss""",parah kamu bang nama kamu sudah rusak karena narkoba tambah saja truss,1
227,Bullying,"""Ini anjing Kok mirip ya sama Erick""",anjing ya erick,0
228,Bullying,"""Muka Pas""an sok sok an mau sm lonte lo anjing""",muka pas an sok sok an sama lonte kamu anjing,0
229,Bullying,"""Lu sama anjingnya, lebih baik anjingnya""",kamu anjingnya anjingnya,0
230,Bullying,"""IH ADA BABI JGN MEGANG TUH ANJING HARGA DIRINYA LEBIH TINGGI DRIPADA LO""",ih babi jangan megang tuh anjing harga dripada kamu,0
231,Non-bullying,"""Santuy aja bang ga usah di tanggepin,btw gw suka gaya lo""",santuy saja bang tidak tanggepin btw saya suka gaya kamu,1
232,Bullying,"""Narkoboy kontol, Cuma bisa maen cewe sama nyakitin doang lu anjing, mati aja lu bego""",narkoboy kontol main cewek menyakiti saja kamu anjing mati saja kamu bodoh,0
233,Bullying,"""TETEP PENJARA AJA AJG NYUSAHIN LO KELUAR""",tetap penjara saja ajg nyusahin kamu,0
234,Non-bullying,"""cewe cakep, setia kok disia sia in sahabat""",cewek cakap setia disia sia in sahabat,1
235,Bullying,"""loh kok ak liatnya anjing semua yaa""",loh aku liatnya anjing yaa,0
236,Bullying,"""Anjingnya ada dua kok guys, tapi kok lagi satu gue liat ada babi item""",anjingnya guys saya liat babi hitam,0
237,Bullying,"""Mantan Anjing, eh kebalik anjing mantan""",mantan anjing eh kebalik anjing mantan,0
238,Non-bullying,"""Bikin skandal karena kepengen tenar?""",bikin skandal ingin tenar,1
239,Bullying,"""Wiii anjay kapan lagi liat babi megang 2 anjing""",wiii anjay liat babi megang 2 anjing,0
240,Bullying,"""Ini adalah foto babi sedang memeluk anjing yg pemilik nya adalah bidadari""",foto babi memeluk anjing yang pemilik nya bidadari,0
241,Bullying,"""Babi g pantes nyentuh anjingnya bidadari, nanti kotor.""",babi tidak pantes nyentuh anjingnya bidadari kotor,0
242,Bullying,"""SESAMA ANJING FOTO DULU YA KAN""",anjing foto ya,0
243,Bullying,"""potret seorjing memegang anjing kwkw""",potret seorjing memegang anjing kwkw,0
244,Non-bullying,"""HEH UDH NAPA HATE NYA CAPE GW BACA NYA""",heh sudah kenapa hate nya capai saya baca nya,1
245,Bullying,"""WADUH MALAH LEBIH GANTENG ANJINGNYA. EH EH BAHKAN LU GA PANTES DISEBUT ANJING. ANJING KAN SETIA PANTESNYA SIH BABI HAHAHAHA""",ganteng anjingnya eh eh kamu tidak pantes anjing anjing setia pantesnya sih babi hahahaha,0
246,Bullying,"""kalo lomba sama""an sm babi, babi nya nmr 2""",kalau lomba an sama babi babi nya nomor 2,0
247,Bullying,"""Si anjing ketika berfoto dengan si anjing""",si anjing berfoto si anjing,0
248,Non-bullying,"""Kak jessica yg nungguin+setia sm kk loh pas ad masalah kmrn. Tapi kk ga ngehargain malah lbh milih yg d sono""",kak jessica yang tunggu setia sama kartu keluarga loh pas ada kemarin kartu keluarga tidak ngehargain lebih pilih yang di sono,1
249,Bullying,"""erikontolim manusia babi anak lonte""",erikontolim manusia babi anak lonte,0
250,Non-bullying,"""HARGAILAH HATI WANITA YANG UDH TULUS NEMENIN LO DARI 0!!!""",hargailah hati wanita sudah tulus menemani kamu 0,1
251,Non-bullying,"""Tapi bagus sih erick mutusin Jessica ya karna Erick kelakuan ny begituu coba liat Jessica""",bagus sih erick mutusin jessica ya karena erick kelakuan nya begituu coba liat jessica,1
252,Bullying,"""Anjing sekarang hebat ya, bisa pake kacamata""",anjing hebat ya pakai kacamata,0
253,Non-bullying,"""Sdh lh nasi udah jdi bubur ga bisa lagi dibentuk kek semulaaa""",sudah lh nasi sudah jadi bubur tidak dibentuk kek semulaaa,1
254,Non-bullying,"""Kukira kehadiranmu akan menjadi sesuatu kebanggaan, ternyata tidak""",kukira kehadiranmu kebanggaan,1
255,Bullying,"""Ada 3 Ajg Dan Yg Punya Tato Bener2 Ajg""",3 ajg yang tato benar-benar ajg,0
256,Bullying,"""dasar orang tua gada akhlak,ngajarin anaknya yang ga bener""",dasar orang tua tidak ada akhlak ngajarin anaknya tidak benar,0
257,Non-bullying,"""Erik kenapa sih? Ada yang bisa jelasin gw ga update soalnya.. maap2""",erik sih jelasin saya tidak update maap2,1
258,Bullying,"""Eh jangan dekat dekat sama anjingnya ci Jessica gua lempar lu""",eh anjingnya ci jessica saya lempar kamu,0
259,Non-bullying,"""guys dr pd comment2 mending unfoll sm unsubscribe aja yaa""",guys dari pada comment2 mending unfoll sama unsubscribe saja yaa,1
260,Bullying,"""Babi lagi main ma anjing :)""",babi main ma anjing,0
261,Bullying,"""Dikasi BIDADARI MALAH PILIH BABI""",dikasi bidadari pilih babi,0
262,Non-bullying,"""Postingan pertama jg dihujat dong gila netijen""",postingan juga dihujat gila netijen,1
263,Bullying,"""BARU KALI INI LIHAT ANJING SAMA BABI BAIKAN?""",kali lihat anjing babi baikan,0
264,Bullying,"""Dikasih bidadari malah milih setan""",dikasih bidadari pilih setan,0
265,Non-bullying,"""Padahal gw g mau benci ama lu bro, tpi ada aja tingkah lu yang melenceng:(""",saya tidak benci ama kamu bro tetapi saja tingkah kamu melenceng,1
266,Bullying,"""SIKAP MU LEBIH NAJIS DARIPADA LUDAH ANJING!""",sikap mu najis ludah anjing,0
267,Non-bullying,"""Njir meskipun udh lama nih poto di post tapi masih banyak yg komen baru2""",njir sudah nih poto post yang komen baru2,1
268,Non-bullying,"""kesini cmn mo liat komen aja""",kesini hanya mau liat komen saja,1
269,Non-bullying,"""Buset hate comment ampe postingan paling bawah""",buset hate comment sampai postingan,1
270,Non-bullying,"""Foto di upload nya 20 maret yang comment 1 jam 2 jam 3 jam yg lalu""",foto upload nya 20 maret comment 1 jam 2 jam 3 jam yang,1
271,Bullying,"""Pantes banyak utang buat bayar lonte""",pantes utang bayar lonte,0
272,Bullying,"""2 3 tutup botol muka lu kek kontol wkwk""",2 3 tutup botol muka kamu kek kontol wkwk,0
273,Non-bullying,"""astaga masih pagi dibikin ngakak ama komenan netijen yg ngmng suka bener""",astaga pagi dibikin terbahak-bahak ama komenan netijen yang berbicara suka benar,1
274,Non-bullying,"""Dah lah. Gw capek baca komen kalian""",sudah saya capai baca komen,1
275,Bullying,"""Keliatan bgt anjingnya ketakutan foto sama dakjal""",kelihatan sangat anjingnya ketakutan foto dakjal,0
276,Non-bullying,"""Astaga ngehujat sampe postingan paling bawah""",astaga ngehujat sampai postingan,1
277,Bullying,"""Lebih najis elu daripada anjing!""",najis elu anjing,0
278,Bullying,"""2 ekor anjing dan satu buaya makan jambut""",2 ekor anjing buaya makan jambut,0
279,Bullying,"""Kalo disuruh melihara anjing/eric gw pilih anjing aja meski Najis tapi lebih najisan erick kontol""",kalau disuruh melihara anjing eric saya pilih anjing saja najis najisan erick kontol,0
280,Non-bullying,"""Ngapain si pada ngejudge? Mikir dulu lah dia putus juga sebelum kejadian itu tolol""",ngapain si ngejudge mikir putus kejadian tolol,1
281,Non-bullying,"""Hargai wanitamu dia didekati banyak pria tetapi tetap memilihmu""",hargai wanitamu didekati pria memilihmu,1
282,Bullying,"""Ternyata sipat anjing bukan hanya ada di anjing doang ya,di manusia sipat anjing juga ternyata ada""",sipat anjing anjing saja ya manusia sipat anjing,0
283,Bullying,"""Potret ketika anjing poto dengan setan""",potret anjing poto setan,0
284,Bullying,"""BANTU BEDAINN WOYY MANA ANJING MANA BABI""",bantu bedainn woyy anjing babi,0
285,Non-bullying,"""Udaah woii udahh lu gak kasihan apa?. Aku capek ngelike komenan kalian""",udaah woii udahh kamu tidak kasihan capai ngelike komenan,1
286,Bullying,"""3 anjing 1 anjing berwujud manusia, 2 anjing asli tak ada perwujudan aowkwkw""",3 anjing 1 anjing berwujud manusia 2 anjing asli perwujudan aowkwkw,0
287,Bullying,"""Kasian gue sama anjingnya dipegang dajjal""",kasihan saya anjingnya dipegang dajjal,0
288,Bullying,"""Kasian anjing nya di pegang babi""",kasihan anjing nya pegang babi,0
289,Bullying,"""Lo itu kontol gak guna ajg anak dakjal""",kamu kontol tidak ajg anak dakjal,0
290,Bullying,"""mukak lu lebih buruk daripada anjing lu""",mukak kamu buruk anjing kamu,0
291,Bullying,"""dikasi yang bening malah milih yang dakian""",dikasi bening pilih dakian,0
292,Bullying,"""Mending masuk penjara lagi aja dah seumur hidup""",mending masuk penjara saja sudah seumur hidup,0
293,Bullying,"""Kok lbih lucu anjingnya ya ktimbang orangnya""",lebih lucu anjingnya ya ktimbang orangnya,0
294,Bullying,"""Akhirnya jesica bisa lepas dari kambing hitam ini""",jesica lepas kambing hitam,0
295,Non-bullying,"""Maafin Aja Bro Semua Orang Pasti Ada Kesalahan Dia Juga Pasti Ada Kesalahan Nasehatin Aja Siapa Tau Dia Berubah""",maafin saja bro orang kesalahan kesalahan nasehatin saja tahu berubah,1
296,Bullying,"""Kasian anjingnya dipeluk sma sampahh""",kasihan anjingnya dipeluk sma sampahh,0
297,Non-bullying,"""Gua kira keluar dari PENJARA bisa berubah""",saya penjara berubah,1
298,Non-bullying,"""Cintamu hanya sebatas kertas wkwkw enteng bang""",cintamu sebatas kertas wkwkw enteng bang,1
299,Non-bullying,"""Padahal sejak dia sama Jane aku lebih respect :( skrg bener2 udah hilang respect :(""",jane respect sekarang benar-benar sudah hilang respect,1
300,Bullying,"""udah nemenin dari masa tersulit lo pas udah keluar malah selingkuh, ga nyangka idola gua sesampah itu.""",sudah menemani tersulit kamu pas sudah selingkuh tidak sangka idola saya sesampah,0
301,Non-bullying,"""Dihujat habis""an semua postingan lama ada komen baru wkwk""",dihujat habis an postingan komen wkwk,1
302,Bullying,"""Gua gabisa bedain mana anjing mana manusia, keliatannya sama""",saya tidak bisa bedain anjing manusia keliatannya,0
303,Non-bullying,"""Lu mirip anaknya kick andy yg namanya marlo bang""",kamu anaknya kick andy yang namanya marlo bang,1
304,Non-bullying,"""Kenapa ada orang baik ? Karna ada orang jahat""",orang karena orang jahat,1
305,Non-bullying,"""Ngga ada niatan ngadain pengajian gitu bang?""",tidak niatan mengadakan pengajian begitu bang,1
306,Non-bullying,"""Suka banget sama rambutnyaa tambah ganteng""",suka sekali rambutnyaa ganteng,1
307,Bullying,"""@abatartila Ada ada aja kaya gini di bilang king, king muke nya udh kaya tai musang""",abatartila saja kaya gini bilang king king muka nya sudah kaya tai musang,0
308,Bullying,"""Ninggalin berlian demi tai babi dih""",tinggalkan berlian tai babi dih,0
309,Bullying,"""ganteng kaga lu begitu malah keliatan kaya daki kontol""",ganteng kaga kamu kelihatan kaya daki kontol,0
310,Bullying,"""Mukak lo kayak tapir kuda asu sok ganteng banget lo""",mukak kamu mirip tapir kuda asu sok ganteng sekali kamu,0
311,Non-bullying,"""Banyak yg kecewa karena lu begini rik!!!!""",yang kecewa kamu rik,1
312,Bullying,"""Maap ye?muke lu udh jelek kaga usah sok selingkuh,cakepan anjing gua noh""",maaf ye muka kamu sudah jelek kaga sok selingkuh cakepan anjing saya noh,0
313,Bullying,"""Apa si hebatnya banci yg badannya penuh koreng kaya lo""",si hebatnya banci yang badannya penuh koreng kaya kamu,0
314,Bullying,"""Gini dong bersihan kaga kek tahun tahun sebelumnya dekil""",gini bersihan kaga kek dekil,0
315,Bullying,"""Muka lu keriput kek aki aki""",muka kamu keriput kek aki aki,0
316,Non-bullying,"""Foto jelek dihujat, foto ganteng dibilang sok ganteng""",foto jelek dihujat foto ganteng dibilang sok ganteng,1
317,Bullying,"""kebanyakan nyabu jadi kurus lu""",kebanyakan nyabu kurus kamu,0
318,Bullying,"""NARKOBOYY NGELUARIN LIDAHH, AJG MAU APA, MAU TES URIN""",narkoboyy ngeluarin lidahh ajg tes urin,0
319,Bullying,"""Fotolu pede anjrit muka lu tu anjrit""",fotolu pede anjrit muka kamu itu anjrit,0
320,Bullying,"""Hidup itu jngn keterlaluan boss playboy amat ajg luu""",hidup jangan boss playboy ajg luu,0
321,Bullying,"""Mukalu kek aktor bokep bgst mending ngobat aja luu""",mukalu kek aktor bokep bgst mending ngobat saja luu,0
322,Bullying,"""dah jelek semangattt pulak WKWK""",sudah jelek semangattt pulak wkwk,0
323,Bullying,"""Muka nya kok gitu, seren bikin mual liatnya""",muka nya begitu seren bikin mual liatnya,0
324,Bullying,"""Sana anjing ngewe ama lonte bangsat""",anjing ngewe ama lonte bangsat,0
325,Bullying,"""Muka kek kontol mending di penjara""",muka kek kontol mending penjara,0
326,Bullying,"""muka kek banci dih najis""",muka kek banci dih najis,0
327,Bullying,"""Ntar Mati dalam keadaan konyol""",nanti mati konyol,0
328,Bullying,"""mau bilang jelek nya ga enak hehe ?""",bilang jelek nya tidak enak hehe,0
329,Bullying,"""Idihhhhh pantesan aja foto nya keluarin lidah kyk gtu. Trnyata tukang jilat?""",idihhhhh pantas saja foto nya keluarin lidah seperti begitu ternyata tukang jilat,0
330,Bullying,"""NIH ORANG KALO LOMBA MIRIP BABI,BABINYA JUARA 2""",nih orang kalau lomba babi babinya juara 2,0
331,Bullying,"""Titisan dakjal emg lo nyet""",titisan dakjal memang kamu nyet,0
332,Bullying,"""Et muka lu aje gitu dih hahaha. Biarin aja sampah ketemu sampah biar busuk bersama""",et muka kamu saja begitu dih hahaha biarin saja sampah ketemu sampah biar busuk,0
333,Bullying,"""Jijik astagah sok bat cakep njs""",jijik astagah sok bat cakap njs,0
334,Non-bullying,"""Bully an di ig lebih ngeri daripada di fb ajg gua jadi ngerii! Ajgg",bully an ig ngeri facebook ajg saya ngerii ajgg,1
335,Bullying,"""udah buriq brengsek pula pantes aja dapet lonte""",sudah buriq brengsek pantes saja dapat lonte,0
336,Bullying,"""MUKA KAMPUNG GAYA SOK SOAN KOTA NYET""",muka kampung gaya sok soan kota nyet,0
337,Bullying,"""Ngapa lidah Lo stroke amin deh kalau gtu""",ngapa lidah kamu stroke amin deh begitu,0
338,Bullying,"""Ciah dihujat 1 Indonesia jangan sampe bunuh diri ya komtoll kami blom puas nguat kauuu""",ciah dihujat 1 indonesia sampai bunuh ya komtoll belum puas nguat kauuu,0
339,Bullying,"""Org kampung otak dusun gaya sosoan hype. Ttep aja gabisa nutupin muka babu lu.""",orang kampung otak dusun gaya sosoan hype tetap saja tidak bisa nutupin muka babu kamu,0
340,Bullying,"""Cowo foto liatin lidah nya jam ah jijik gue. Apa lagi minus akhlak kek gini""",cowok foto lihat lidah nya jam ah jijik saya minus akhlak kek gini,0
341,Bullying,"""ANJING gue jg ogah liat muke lu""",anjing saya juga ogah liat muka kamu,0
342,Non-bullying,"""G bole melet dosaa rik""",tidak boleh melet dosaa rik,1
343,Bullying,"""paan melet melet mau jilat tai tabi?""",paan melet melet jilat tai tabi,0
344,Bullying,"""Setan emg melet2 teross jijik asuuu""",setan memang melet2 teross jijik asuuu,0
345,Bullying,"""ni anak lahir krna kondom bocor.. ga ada rasa syukur muka kyk selangkangan gorilla dpt cewe cntik kyk jessica setia dll malah di sia2in bgsad""",ni anak lahir karena kondom bocor tidak syukur muka seperti selangkangan gorilla dapat cewek cntik seperti jessica setia dan lain lain sia2in bgsad,0
346,Bullying,"""Apaan si melet2 sok ganteng""",si melet2 sok ganteng,0
347,Bullying,"""Muka kek slangkangan biawak aje bnyk blagu lu""",muka kek slangkangan biawak saja banyak blagu kamu,0
348,Non-bullying,"""Sumpah sih jahat banget. Bener2 kasian sama kak jessica""",sumpah sih jahat sekali benar-benar kasihan kak jessica,1
349,Bullying,"""Anjing gk pantes sama bidadari.""",anjing tidak pantes bidadari,0
350,Bullying,"""MELET MULU SETAN KAYA ULAR""",melet terus setan kaya ular,0
351,Bullying,"""Njr melet melet gw kirain hewan""",njr melet melet saya kirain hewan,0
352,Bullying,"""Gtu aj dh kek anjg lo kang""",begitu saja deh kek anjg kamu kang,0
