,Label,String,clean_text,encoded_label
223,positif,"gue gatau lo abis ketiban anak monyet jadi begini, terhura nih gue. thankyou so much buat looooo njir",saya gatau kamu habis ketiban anak monyet terhura nih saya thankyou so much looooo njir,1
224,positif,"Disaat kita serius dia nya main-main,disaat kita main-main dia nya serius. Dasar cinta monyet",disaat serius nya main main disaat main main nya serius dasar cinta monyet,1
225,negatif,MONYET CONGRATS WOI,monyet congrats woi,0
226,negatif,Itu pacar apa monyet. Ko hobinya nge gantungin lu mulu. Udah putusin aja daripada makan hati,pacar monyet ko hobinya nge gantungin kamu terus sudah putusin saja makan hati,0
227,positif,"doktrin darwin sebagai iman anda, seharusnya anda bisa buktikan bahwa monyet yg ada skrg sudah bisa berbicara",doktrin darwin iman buktikan monyet yang sekarang berbicara,1
228,positif,Bot itu bukannya temennya dora yang monyet ya?,bot temennya dora monyet ya,1
229,positif,"Saat tinggal di Indonesia, Barrack Obama pernah memelihara monyet bernama Tata.",tinggal indonesia barrack obama memelihara monyet bernama tata,1
230,positif,_waktu sekolah mah actual cinta monyet haha. yakan ga kasian apa mereka sama hati nutrijell gue yah gue alay,_waktu sekolah mah actual cinta monyet haha yakan tidak kasihan hati nutrijell saya yah saya alay,1
231,positif,"Terlibat Cinta Monyet, Dua ABG Ini Pacaran di Atas Pohon Sambil Mencari Kutu di Kepala",terlibat cinta monyet abg pacaran pohon mencari kutu kepala,1
232,positif,"Aku suka dia, sama dia juga suka. Tapi kenapa sih mama bilang kalau ini cinta monyet",suka suka sih mama bilang cinta monyet,1
233,negatif,"Si monyet bangsat, gue kurang apa coba. Emng situ aja yg keganjenan sok polos babiiii",si monyet bangsat saya coba memang situ saja yang keganjenan sok polos babiiii,0
234,negatif,"aku habis beli monyet, mukanya mirip mantan lu",habis beli monyet mukanya mantan kamu,0
235,positif,"Cinta monyet waktu masih anak-anak itu lucu dan konyol, tapi perasaan cintanya tulus dan tidak pake modus.",cinta monyet anak anak lucu konyol perasaan cintanya tulus pakai modus,1
236,positif,Boneka Monyet Kecil ini yg slalu menemani hari2ku,boneka monyet yang selalu menemani hari2ku,1
237,positif,"Di tengah sains yg hebat, membantu mengingatkan anak2 kita, bhw asal usul manusia bkn dr keturunan monyet tp keagungan ciptaan TUHAN",sains yang hebat membantu anak2 bahwa usul manusia bukan dari keturunan monyet tetapi keagungan ciptaan tuhan,1
238,negatif,monyet ngomong monyet ah lu,monyet bicara monyet ah kamu,0
239,negatif,diam monyet,diam monyet,0
240,negatif,"jd nih orang, keturunan monyet.. Liat aja mukanya",jadi nih orang keturunan monyet liat saja mukanya,0
241,positif,"Kecuali manusia dan monyet, semua mamalia buta warna",kecuali manusia monyet mamalia buta warna,1
242,positif,"Cinta monyet rasa suka2 pada nilai2 fisik yg disukai, seperti cinta hewan pada sesamanya. Cinta sejati itu cinta ibu pd anaknya penuh kasih.",cinta monyet suka2 nilai2 fisik yang disukai cinta hewan sesamanya cinta sejati cinta pada anaknya penuh kasih,1
243,negatif,"Ngarepin banjir supaya ngga ada aktifitas. egois banget, kaya monyet",ngarepin banjir tidak aktivitas egois sekali kaya monyet,0
244,negatif,monyet lu,monyet kamu,0
245,negatif,"monyet itu emang trus nyerang NU Banser dan Ulama NU ,semakin kurang ajar emang",monyet memang terus nyerang nu banser ulama nu ajar memang,0
246,negatif,KAN ELO MONYET,kamu monyet,0
247,negatif,Ni monyet pake dp Tapi kerja nya gibulin Orang2,ni monyet pakai dp kerja nya gibulin orang2,0
248,positif,Monyet pertama yang terbang ke luar angkasa adalah Albert II. Ia terbang 83 mil di ruang angkasa pada 14 Juni 1949.,monyet terbang angkasa albert ii terbang 83 mil ruang angkasa 14 juni 1949,1
249,negatif,"Nanti nunggu dulu lebaran lu, lebaran monyet",nunggu lebaran kamu lebaran monyet,0
250,negatif,"Aku gak ngerti knp sih skrg kita jd musuhan gini?? pdhl dulu kita srg main sama2. Apa krn kita beda? memang aku manusia dan lu MONYET, tp salahkah kt berteman??",tidak ngerti kenapa sih sekarang jadi musuhan gini padahal sering main sama2 karena beda manusia kamu monyet tetapi salahkah kita berteman,0
251,negatif,Pesanan apa? Coba jangan belagak monyet...,pesanan coba belagak monyet,0
252,positif,"Pada saat ini, para ilmuwan di AS tengah mempelajari bagaimana otak seekor monyet dapat mengontrol tubuh monyet lainnya.",ilmuwan as mempelajari otak seekor monyet mengontrol tubuh monyet,1
253,negatif,Disini Banyak monyet nakal. Macem lu,monyet nakal macem kamu,0
254,negatif,Mimpi tercyduk gara gara si monyet,mimpi tercyduk gara gara si monyet,0
255,negatif,"Eh nyet... Kalo lu survey nya di kandang monyet, pasti monyet juga yg menang....",eh nyet kalau kamu survey nya kandang monyet monyet yang menang,0
256,positif,Monyet sama panda lucu mana?,monyet panda lucu,1
257,negatif,"Monyet ya gitu om, dia nya yg culas, orang lain yg dicela bodoh, apa namanya gitu?",monyet ya begitu om nya yang culas orang yang dicela bodoh namanya begitu,0
258,negatif,Yg jelas bukan buat monyet ky yg nanya,yang monyet ky yang tanya,0
259,negatif,nyettt monyet goblog,nyettt monyet goblog,0
260,negatif,Titid monyet lu,titid monyet kamu,0
261,negatif,Itu pendapat otak mu..monyet. babi. Anjing..kau..,pendapat otak mu monyet babi anjing kamu,0
262,negatif,Ngakak gw serius lucu banget monyet!!!,terbahak-bahak saya serius lucu sekali monyet,0
263,negatif,Anjing tai babi monyet lah ini manusia goblok kesel guaaa Weh pengen gua banting rasanya,anjing tai babi monyet manusia goblok kesal guaaa weh pengen saya banting,0
264,negatif,Karena si monyet sudah dimenangkan dengan kecurangan..,si monyet dimenangkan kecurangan,0
265,negatif,Ngapain sih monyet,ngapain sih monyet,0
266,negatif,Rusuh monyet! Wkwkwk,rusuh monyet wkwkwk,0
267,negatif,Paling benci sama player sun kelakuan kaya monyet,benci player sun kelakuan kaya monyet,0
268,positif,Mungkin itu duit yang selalu ada di kantong pas masih cinta monyet.,duit kantong pas cinta monyet,1
269,negatif,Jangan gajelas kalo jd monyet,tidak jelas kalau jadi monyet,0
270,negatif,Gak mau dikatain monyet tapi kelakuan mirip monyet,tidak dikatain monyet kelakuan monyet,0
271,negatif,"Pengen jadi artis sinetron kagak laku, padahal dandannya udah heboh banget kayak monyet didandani ribet",pengen artis sinetron tidak laku dandannya sudah heboh sekali mirip monyet didandani ribet,0
272,negatif,lu monyet,kamu monyet,0
273,positif,"yaAllah bagus. btw aku salpok ke seprei monyet, samaan kitaaaa",yaallah bagus btw salpok seprei monyet samaan kitaaaa,1
274,negatif,monyet ya proses lah dia mah bgst,monyet ya proses mah bgst,0
275,negatif,"Gw kira dia Mandang fisik karna dia lebih oke lah taunya Buriq ajg, jauh jauh deh lu monyet.",saya mandang fisik karena oke tahunya buriq ajg deh kamu monyet,0
276,negatif,"Masih ada aja makhluk tolol kayak lo, heran. Bukan pekara hoax nya atau engga. Lo nyadar ga sih bego itu gambarnya serem?",saja makhluk tolol mirip kamu heran pekara hoax nya tidak kamu nyadar tidak sih bodoh gambarnya seram,0
277,negatif,"Wooy monyet lu gk tau diri, di kasih pisang minta sambel",wooy monyet kamu tidak tahu kasih pisang sambal,0
278,positif,"Ak ngikutin heart series sama monyet cantik doang, yg ggs sama cjr nontonnya kadang' doang",aku ikuti heart series monyet cantik saja yang ggs cjr nontonnya kadang saja,1
279,negatif,"Udah makan tai blum lu nyet, monyet",sudah makan tai belum kamu nyet monyet,0
280,negatif,"Haha otak bodoh, otak bodoh, tukang makan tai, anak monyet, tukang sodomi, hahaha",haha otak bodoh otak bodoh tukang makan tai anak monyet tukang sodomi hahaha,0
281,negatif,Lu kan monyet bukan mnusia,kamu monyet mnusia,0
282,negatif,Monyet lu!!!,monyet kamu,0
283,negatif,"itu elu nyet,lu monyet.",elu nyet kamu monyet,0
284,positif,Shio mu apa? Babi? Atau monyet?,shio mu babi monyet,1
285,positif,Beli monyet kyk George dimana ya. Asik kali ya punya monyet.,beli monyet seperti george di mana ya asyik kali ya monyet,1
286,negatif,Banyak goblog pas waktu sd sih. Polos banget pas dibego-begoin. Demi cinta monyet anj,goblog pas sd sih polos sekali pas dibego begoin cinta monyet anj,0
287,negatif,TERUS SAPA MONYET,sapa monyet,0
288,negatif,Monyet mondar mandir juga kerja... Dasar presiden sialan...,monyet mondar mandir kerja dasar presiden sialan,0
289,negatif,Pantat monyet kadrun,pantat monyet kadrun,0
290,negatif,"diam nyet, have a nice day nyet, dasar monyet",diam nyet have a nice day nyet dasar monyet,0
291,negatif,"gosa ngegas nyet, have a nice day nyet, dasar monyet",gosa ngegas nyet have a nice day nyet dasar monyet,0
292,negatif,Gak begitu dong monyet,tidak monyet,0
293,positif,Doger monyet itu apaan es doger ?,doger monyet es doger,1
294,negatif,kemasukan omongan lu alias omongan monyet ya?,kemasukan omongan kamu alias omongan monyet ya,0
295,positif,"masih halus.. Penginnya ludahi muka Gus Munafik sambil bilang 'Binatang Kau..!' (Anjing, Babi, Monyet, dll sdh terwakili didalamnya)",halus penginnya ludahi muka gus munafik bilang binatang kamu anjing babi monyet dan lain lain sudah terwakili didalamnya,1
296,negatif,"Bacot lu,monyet barbar.",bacot kamu monyet barbar,0
297,negatif,susah klo ngomong ama JEMBUT MONYET...... mulut kaya BOL yg keluar cuma tai.... GK INGET AMA JANJI LO YG KEMAREN..... dasar munafik lo PELER KUDA.... UCAPAN KOK GK BISA DIPEGANG,susah kalau bicara ama jembut monyet mulut kaya bol yang tai tidak ingat ama janji kamu yang kemarin dasar munafik kamu peler kuda ucapan tidak dipegang,0
298,negatif,Bahasa inggrisnya anjing ya kunyuk apa lo!,bahasa inggrisnya anjing ya kunyuk kamu,0
299,negatif,Memang anjing ni akun ...lu ngapain si nge-share begini… dasar otak miskin,anjing ni akun kamu ngapain si nge share dasar otak miskin,0
300,negatif,"Hyukjae bgst, otak gue traveling kemana-mana ye kunyuk segala dikasih emot begituan juga.",hyukjae bgst otak saya traveling ke mana ye kunyuk dikasih emot begituan,0
301,negatif,Bajingan u semua! Pagi2 teriak. Pengen gw tabokin tu mulut2 kalian. Semakin tdk sanggup hidup dngn manusia2 aneh spt kalian!!,bajingan u pagi2 teriak pengen saya tabokin itu mulut2 tidak sanggup hidup dengan manusia2 aneh seperti,0
302,negatif,"mampus loe perek itulah duri2x dunia  ,bajingan mana pun pasti akan eneg abis",mampus kamu perek duri2x dunia bajingan eneg habis,0
303,negatif,lu DASAR BAJINGAN...GAK BISA DIPERCAYA OMONGANNYA...,kamu dasar bajingan tidak dipercaya omongannya,0
304,negatif,grup lu so asik najis. Mana isinya cabe semua hahaha bajingan..,grup kamu so asyik najis isinya cabe hahaha bajingan,0
305,negatif,Cowok jaman sekarang tuh BAJINGAN !!,cowok jaman tuh bajingan,0
306,negatif,wah BAJINGAN,bajingan,0
307,negatif,"btp gak punya kelebihan, kecuali pemimpin yg suka berkata kotor Tai,, bajingan,keparat..., anjink,,, dll Memalukan",btp tidak kelebihan kecuali pemimpin yang suka kotor tai bajingan keparat anjink dan lain lain memalukan,0
308,negatif,Intinya lo itu kaya bajingan!!!,intinya kamu kaya bajingan,0
309,negatif,Bajingan subuh' dapet chat orang lgi ngedumel gara' tanda tanya nya gak bisa di ketik,bajingan subuh dapat chat orang lagi ngedumel gara tanda nya tidak ketik,0
310,negatif,"Udah tau bangsat, udh tau brengsek, udh tau bajingan. Tapi tetep aja",sudah tahu bangsat sudah tahu brengsek sudah tahu bajingan tetap saja,0
311,negatif,BAJINGAN MEMANG !!! SEMUA BERASA BAJINGAN !!!,bajingan berasa bajingan,0
312,negatif,Gue ga akan pernah mau balikan! Gue masih laku! Dan masih banyak orang yg lebih baik dari lo! Lo itu melebihi bajingan!,saya tidak balikkan saya laku orang yang kamu kamu melebihi bajingan,0
313,negatif,Apa yang harus di banggakan dari polisi ??? Mereka sama seperti kami bajingan bahkan mereka lebih bajingan,banggakan polisi bajingan bajingan,0
314,negatif,Hah ngechat cuman bilang seperti itu? bajingan banget hidup loe,hah ngechat hanya bilang bajingan sekali hidup kamu,0
315,negatif,"lu punya anak koq ajarin pake baju kaya pelacur,? Gimana si elu! Bajingan banget lu endut!",kamu anak kok ajarin pakai baju kaya pelacur gimana si elu bajingan sekali kamu endut,0
316,negatif,lu bukan cuma idiot tp lu ini pun bajingan anjing taik babi nenek lu kakek lu bokap lu nyokap lu anjing semua,kamu idiot tetapi kamu bajingan anjing taik babi nenek kamu kakek kamu ayah kamu nyokap kamu anjing,0
317,negatif,YG ATAS ITU LOH BAJINGAN SEMUA TIGA TIGA NYA SIAL,yang loh bajingan nya sial,0
318,negatif,Dasar Bajingan!,dasar bajingan,0
319,negatif,"Muka nipu yaa, muka polos ternyata bajingan hhhh",muka nipu yaa muka polos bajingan hhhh,0
320,negatif,Kalian cocok ko :) sama sama bajingan !!,cocok ko bajingan,0
321,negatif,Anjing bajingan bangsat seri we goblog tai,anjing bajingan bangsat seri we goblog tai,0
322,negatif,Kiper bajingan!,kiper bajingan,0
323,negatif,"YANG BERKUASA ORANG2 KEPARAT BAJINGAN SEMUA....,HANCUUURRRR",berkuasa orang2 keparat bajingan hancuuurrrr,0
324,negatif,BAJINGAN SAMPEYAN,bajingan sampeyan,0
325,negatif,Mulai bajingan wasitnya ckckckck,bajingan wasitnya ckckckck,0
326,negatif,Fpi isinya org bajingan tp pengecut semua....,fpi isinya orang bajingan tetapi pengecut,0
327,negatif,LONTE BAJINGAN !!!,lonte bajingan,0
328,negatif,Dasar bajingan. Hilang kepercayaan aku berkat kau sial,dasar bajingan hilang kepercayaan berkat kamu sial,0
329,negatif,Dsar wanita pelacur pembhong ingkar janji pendusta besar bajingan,dsar wanita pelacur pembhong ingkar janji pendusta bajingan,0
330,negatif,"Dia hanya bandit tua, bajingan tengik, dia hanya cahaya yang kian meredup, dan tak kuasa menahan beban hidupnya sendiri.",bandit tua bajingan tengik cahaya kian meredup kuasa menahan beban hidupnya,0
331,negatif,Amin bajingan bajigur. Dasar biji,amin bajingan bajigur dasar biji,0
332,negatif,Dasar bajingan... gub wagub dki skr,dasar bajingan gub wagub dki sekarang,0
333,negatif,"Minta maaf habis itu bikin ulah lagi hina ulama mas bego bajingan, bangsat kau",maaf habis bikin ulah hina ulama mas bodoh bajingan bangsat kamu,0
334,negatif,"Bajingan munafik begini emg hrs dibuat kapok. Ingat kasus persekusi Cikupa, gak terbukti mesum tetap ditelanjangin!",bajingan munafik memang harus kapok persekusi cikupa tidak terbukti mesum ditelanjangin,0
335,negatif,"Habis kesambet lu sok bijak. Dasar tai,nama lu bagus tp sifat lu bajingan",habis kesambet kamu sok bijak dasar tai nama kamu bagus tetapi sifat kamu bajingan,0
336,negatif,Bajingan Goblog!,bajingan goblog,0
337,negatif,Bisa bedain bajingan sama yg nangkap bajingan gak ?? Goblok amat lu cok,bedain bajingan yang nangkap bajingan tidak goblok kamu cok,0
338,negatif,bajingan bolt hari ini.. koneksi kenceng tapi mesti restart tiap setengah jam....,bajingan bolt koneksi kencang mesti restart jam,0
339,negatif,Luhut si muka bajingan skrng perusahaany bnyk duit dr mn dia,luhut si muka bajingan sekarang perusahaany banyak duit dari mana,0
340,negatif,Wah luhut ini muka bajingan tengik perusahaanya bnyk skrng duitny dr mn yaaaa,luhut muka bajingan tengik perusahaanya banyak sekarang duitny dari mana yaaaa,0
341,negatif,"Ahhhh bajingan, kontol, asu, sing asu ki koe! Sak bojomu! Sing bosok ki koe sak bojomu.",ahhhh bajingan kontol asu sing asu ki koe sak bojomu sing bosok ki koe sak bojomu,0
342,negatif,TIM KONTOOLLLL ANJEEEENG BAJINGAN MEMEK BANGSAAAT,tim kontoollll anjeeeeng bajingan memek bangsaaat,0
343,negatif,Cuma bisa nyinyir...dasar bajingan,nyinyir dasar bajingan,0
344,negatif,HAHAHAHAHAHAHAHAHAHA BAJINGAN LO,hahahahahahahahahaha bajingan kamu,0
345,negatif,Dasar bajingan lemah,dasar bajingan lemah,0
346,negatif,Kalo itu bajingan mesum pengecut,kalau bajingan mesum pengecut,0
347,negatif,"Bacot busuk eh tolol gak ada yg memggunakan bus cok, mobilisasi pakai bak terbuka dan motor",bacot busuk eh tolol tidak yang memggunakan bus cok mobilisasi pakai bak terbuka motor,0
348,negatif,"Tidak membuat kejahatan biadab, mengeroyok dan membunuh orang menjadi berkurang. Tetap bajingan biadab!",kejahatan biadab mengeroyok membunuh orang berkurang bajingan biadab,0
349,negatif,Mamakmu pelacur bajingan. Jadi kau harus buktikan kalau kau bukan anak pelacur bajingan. Bagaimana?,mamakmu pelacur bajingan kamu buktikan kamu anak pelacur bajingan,0
350,negatif,Emang dasar bajingan enggak tau malu loo,memang dasar bajingan tahu malu loo,0
351,negatif,fuck..benar!! ustad bajingan!! sialan!!,fuck ustad bajingan sialan,0
352,negatif,Halah kontol jembut asu bajingan,halah kontol jembut asu bajingan,0
353,negatif,Berhenti jadi anak biadab agar bisa geser ke anak bajingan,berhenti anak biadab geser anak bajingan,0
354,negatif,"Gak usah mukul juga kali, dasar manusia jenis apa kau mbak, seandainya keluarga atau saudara nya di gituin apa mau goblok kau Bajingan kau tidak bisa menghargai orang lain",tidak mukul kali dasar manusia jenis kamu mbak seandainya keluarga saudara nya gituin goblok kamu bajingan kamu menghargai orang,0
355,negatif,Bajingan emang,bajingan memang,0
356,negatif,Ya emang kalo ga brengsek ya bajingan gaada bedanya semua mau yang berseragam mau yang swasta sama aja anjeeeng,ya memang kalau tidak brengsek ya bajingan tidak ada bedanya berseragam swasta saja anjeeeng,0
357,negatif,depan belakang sama-sama bajingan wkwkwk,bajingan wkwkwk,0
358,negatif,"Bener2 bajingan, bangsattt, setan, anjing, babiiiiii, keboo iblisssss duuhhhh pengen gueh kunyaaah anak² setan ituuuu",benar-benar bajingan bangsattt setan anjing babiiiiii keboo iblisssss duuhhhh pengen gueh kunyaaah anak² setan ituuuu,0
