,Label,String,clean_text,encoded_label
167,tidak bully,Ya allah....dunia ini tidak akan kekal pasti ada ahkir nya.yang di takut takuti ahkir nya ada juga...menunggu dazal datang...dan hari pun sudah ber ahkir.. Tidak ada kata taubat.dan tidak ada kata ampun...semogah yg ada disini selalu di sisi allah swt amin,ya allah dunia kekal ahkir nya takut takuti ahkir nya menunggu dazal ber ahkir taubat ampun semogah yang sisi allah swt amin,1
168,bullying,Wkwkwkwkw.waria.wkwkwk,wkwkwkwkw waria wkwkwk,0
169,tidak bully,Sebenarnya mas ini jadi laki ganteng loh . Sangat di sayangkan,mas laki ganteng loh sayangkan,1
170,bullying,"Sibencong,,,,abang lucinta luna,,,lucinta tuna😅",sibencong abang lucinta luna lucinta tuna,0
171,tidak bully,kalo ngomong soal body emang aku akui mantappppp 😍,kalau bicara body memang akui mantappppp,1
172,bullying,Laki laki munafik,laki laki munafik,0
173,bullying,Betis kamu kaya pemain bola @lucintaluna,betis kaya pemain bola <USERNAME>,0
174,bullying,Hahaha bancong. Wanita jadi jadian,hahaha bancong wanita jadian,0
175,tidak bully,"Cantik, tapi pas tau dulunya punya otong gajadi dah ya :)",cantik pas tahu dulunya otong tidak jadi sudah ya,1
176,bullying,Ii transgender,ii transgender,0
177,tidak bully,"Gue sebagai fans nya Blackpink, ngerasa terhina banget, masa' dia bilang dia itu Lisa Blackpink... Blackpink dari mana cobaa😂😂😂",saya fans nya blackpink merasa terhina sekali bilang lisa blackpink blackpink cobaa,1
178,tidak bully,Kasian ya kakak LL Komen an nya penuh Kata kata bullyan,kasihan ya kakak ll komen an nya penuh bullyan,1
179,tidak bully,"Cantik kaya barbie, yang nyinyir dan menghina kakak itu orang2 iri aja 👏😍😍😍",cantik kaya barbie nyinyir menghina kakak orang2 iri saja,1
180,bullying,Lun lu jangan maen ke bekasi.. tar plastik lu pada meleleh.. muka lu longsor.. jd kek herp..,lun kamu main bekasi tar plastik kamu meleleh muka kamu longsor jadi kek herp,0
181,tidak bully,"Tapi sayang , laki"" 😢😢😂😂😂😂",sayang laki,1
182,bullying,Banci lu,banci kamu,0
183,bullying,"Dih, Lisa blackpink, lu bertengkar ama Jenny blackpink aja masih bisa bilang diri lu lisa, mereka tu sahabatan sedangkan lu? Malah bertengkar! Yg terkenal siapa duluan malah lu yg bilang Jenny ngikutin gaya lu, N.G.A.C.A.!",dih lisa blackpink kamu bertengkar ama jenny blackpink saja bilang kamu lisa itu sahabatan kamu bertengkar yang terkenal duluan kamu yang bilang jenny ikuti gaya kamu n tidak a c a,0
184,bullying,pondan babi kau jangan kurang ajar,pondan babi kamu ajar,0
185,bullying,Mukanya nya kayak kotak santen kara,mukanya nya mirip kotak santen kara,0
186,bullying,Video klip siksa kubur nih banci?,video klip siksa kubur nih banci,0
187,bullying,Jangan pamer bodynya yang sexy percuma kalu semua oprasi🤣,pamer bodynya sexy kalau operasi,0
188,bullying,Waria😂😂😂,waria,0
189,tidak bully,@a_man_aedada sama titid udah di operasi. Tinggal jakun belon.,<USERNAME> titid sudah operasi tinggal jakun belum,1
190,bullying,Bencong,bencong,0
191,bullying,kaukan cowok kenapa tbtb mau jadi cewek? operasi kelamin itu kan sakid.,kaukan cowok tbtb cewek operasi kelamin sakid,0
192,tidak bully,Mas FATAH ... so imut dech km 😜,mas fatah so imut dech kamu,1
193,tidak bully,Halo Kak. Saya mau nanya kakak mengeklaim style nya BLACKPINK meniru gaya kakak ya??? Tunggu dulu kak jangan asal nge klaim gitu. Orang style nya BLCAKPINK lebih mewah dari pada style nya kakak. Sekian teri ma kasih,halo kak tanya kakak mengeklaim style nya blackpink meniru gaya kakak ya tunggu kak nge klaim begitu orang style nya blcakpink mewah style nya kakak sekian teri ma kasih,1
194,tidak bully,kakak makin cantikk......buanget,kakak cantikk buanget,1
195,tidak bully,Mirip nicki minajj 😍🔥,nicki minajj,1
196,tidak bully,"Huhuhu kan dinar candy ngga nyebut nama, ngga nyebut siapa apa ciri"" nya kok langsung tersungging",huhuhu dinar candy tidak nyebut nama tidak nyebut ciri nya langsung tersungging,1
197,bullying,Tetenya semakin menipis perasaan wkwkw,tetenya menipis perasaan wkwkw,0
198,bullying,Diwwwww ngakunya Jennie blackpink tiru dy 😂😂😂😂 kebanyakan halu deh mas,diwwwww ngakunya jennie blackpink tiru dia kebanyakan halu deh mas,0
199,bullying,Banci ajh belagu😂😂😂dunia mao jd apa ini klau manusia ny aj kya gni😒ya allah ksh lah hambamu yg satu ini azab☺️,banci saja belagu dunia mao jadi kalau manusia nya saja kya begini ya allah kasih hambamu yang azab,0
200,bullying,"Kalo udah jadi cwek gk malu y ngeliatin auratnya, bleneg emangnya kalo pake baju bawahannya sampe paha gak keliatan ap tytydnya? Gondal Gandul 😂",kalau sudah cwek tidak malu y melihat auratnya bleneg memangnya kalau pakai baju bawahannya sampai paha tidak kelihatan apa tytydnya gondal gandul,0
201,bullying,Modal OPERASI AJA BANGGA,modal operasi saja bangga,0
202,bullying,Buatan smua.. Haluuu.. Ksian.. Tobat deh drpd nti susah matinya 😂😂😂😂,buatan semua haluuu kasihan tobat deh daripada nanti susah matinya,0
203,tidak bully,Insyaflah wahai manusia,insyaflah manusia,1
204,bullying,Mungkin ini yg dinamakan banci thailand versi indonesia nya hhehehe 🙏😅,yang dinamakan banci thailand versi indonesia nya hhehehe,0
205,tidak bully,"Tobat lah nak, kiamat sudah dekat🔥",tobat nak kiamat,1
206,tidak bully,Niki Niki wkwkwkw sombongnya minta ampun kalo udh tua juga perawatan kaya apapun semahal apapun juga pasti keriputan makin tua. Dunia ini mana ada si yg ga fana. Duit aja fana kok ilang pasti.,niki niki wkwkwkw sombongnya ampun kalau sudah tua perawatan kaya apapun semahal apapun keriputan tua dunia si yang tidak fana duit saja fana hilang,1
207,bullying,Elu posting foto gini yang ada makin malu2in diri kamu sendiri,elu posting foto gini malu2in,0
208,bullying,Dulu apus2 foto pas hijab inget ga? Hilangnya apa? Soalnya foto ga pake krudung bkin dosa lah sekarang kemana tuh omongan kmrin otaknya cuma dipake kmrin doang ya?,apus2 foto pas hijab ingat tidak hilangnya foto tidak pakai krudung bikin dosa ke mana tuh omongan kemarin otaknya dipakai kemarin saja ya,0
209,bullying,@susanti_derrysanti nah bener perawatan kaya apapun pasti ada menua meneot nanti kalo dia udh tua dikata2in tua dasar peot pasti juga ga suka. Malah dia giniin orang lain,<USERNAME> benar perawatan kaya apapun menua meneot kalau sudah tua dikata2in tua dasar peot tidak suka giniin orang,0
210,tidak bully,@ayhu52 BERHIJAB bukan setelah kamu menjadi BAIK...TAPI setelah kamu BALIQ dan wajib bagi wanita baliq yang mengaku dirinya seorang muslimah 😊,<USERNAME> berhijab baliq wajib wanita baliq mengaku muslimah,1
211,tidak bully,Ini artis/penyanyi sih...? Kok heboh banget..,artis penyanyi sih heboh sekali,1
212,tidak bully,@nikitamirzanimawardi_17bdan asli tanpa oplas2 ya nyai 😍😍😘😘😘,<USERNAME> asli oplas2 ya nyai,1
213,tidak bully,Sip nyai jangan dengerin kata orang tapi dengerin kata hati,sip nyai dengerin orang dengerin hati,1
214,tidak bully,"biar kak niki suka nyeplos nyeplos...yg pasti dia gag suka setingan atau pencitraan.....yaa emg gt ada nya... klo suka nyinyir mah biar aj itu kan karakter org masing2,,kita smua jg pnyk kejelekan dan dosa kok...😊😊",biar kak niki suka nyeplos nyeplos yang gag suka setingan pencitraan yaa memang begitu nya kalau suka nyinyir mah biar saja karakter orang masing2 semua juga pnyk kejelekan dosa,1
215,bullying,Ya ampun. Kemaren pake jilbab skarang buka aurat lagi neng. ??,ya ampun kemarin pakai jilbab skarang buka aurat neng,0
216,bullying,Sarang burung😀 entah brpa burung😂,sarang burung berapa burung,0
217,bullying,Dia itu cm cari sensasi biar ttp nongol di TV,cuma cari sensasi biar tetap nongol tv,0
218,tidak bully,Duch keren banget fhotox mbak nikita gue suka dech..,duch keren sekali fhotox mbak nikita saya suka dech,1
219,tidak bully,Terus lah jadi diri sendiri Nyai Niki karena kamu yg tau yg terbaik buat diri km.Love u😘😘😘😘,nyai niki yang tahu yang terbaik kamu love u,1
220,tidak bully,Memang cantik.....,cantik,1
221,tidak bully,"Nyai plis sebagai influencer di moderate dikiiit bahasanya, terutama khawatirnya ada pemirsah abege atau anak2 yang kebetulan lewat sini. Nuhun.",nyai tolong influencer moderate dikiiit bahasanya khawatirnya pemirsah abege anak2 nuhun,1
222,bullying,"Iblis Laknatullah , anaknya kaya apa nnti lahir nih . bs Hidup aja syukur ntar. bnyk2 tobat iblis jelmaan manusia",iblis laknatullah anaknya kaya nanti lahir nih bisa hidup saja syukur nanti bnyk2 tobat iblis jelmaan manusia,0
223,tidak bully,Mirip agnes mo nyai kalau lagi pose begini 😍😍 @nikitamirzanimawardi_17,agnes mau nyai pose <USERNAME>,1
224,tidak bully,Hanya ALLAH yg tau mana yg baik dan yg buruk...jd jgn terlalu menjudge org..lebih baik byk d doakan sj yg terbaik u mba nikita..,allah yang tahu yang yang buruk jadi jangan menjudge orang banyak di doakan sj yang terbaik u mba nikita,1
225,tidak bully,K niki aku sll suport k niki....i love u so muach k sukses sll. Peluk dr sini,ke niki sll suport ke niki i love u so muach ke sukses sll peluk dari,1
226,bullying,Orang2 pade bilang “orang gila” lah “islam KTP” lah. LU TETEP NONTON TETEP NGE FOLLOW. kalo bego ya bego aja plis. jangan muna’ rada geli lihatnya. ,orang2 pade bilang orang gila islam ktp kamu tetap nonton tetap nge follow kalau bodoh ya bodoh saja tolong muna agak geli lihatnya,0
227,tidak bully,"biasa aja gak ada cantik"" nya tuh body.. cantikan juga emak ku lah 😆😆",saja tidak cantik nya tuh body cantikan emak aku,1
228,tidak bully,"Mnurut gua sih Itu hak kak Nikki dech! Toh dia jg gk mntk foto ma lu pd kan,..",mnurut saya sih hak kak nikki dech juga tidak mntk foto ma kamu pada,1
229,tidak bully,"Gara"" suka liat snap nyai @nikitamirzanimawardi_17 gue jd penasaran, googling deh masalalunya seseorang itu. Ternyata nyai yg kamu katakan itu benar 😂😂",gara suka liat snap nyai <USERNAME> saya jadi penasaran googling deh masalalunya nyai yang,1
230,bullying,"kasian banget org ini, spertinya ini org ada yg sakit di otaknya.",kasihan sekali orang spertinya orang yang sakit otaknya,0
231,bullying,"@adisaprinces supaya , dia tenar. Hoby amat cari sensasi ..",<USERNAME> tenar hoby cari sensasi,0
232,bullying,"Lo knp sih, jahat bgt mulutnya. Ga takut dosa? Jgn la dibiasain nyinyirin hidup org, jgn susah liat org senang, senang liat org susah.. Parah bgt hidup lo, kek ada kurang2nya yaa... Atau jgn2 lo jelmaan dajjal ya.. Jangan bangga jadi jahat... Mulut lemes.",kamu kenapa sih jahat sangat mulutnya tidak takut dosa jangan la dibiasain nyinyirin hidup orang jangan susah liat orang senang senang liat orang susah parah sangat hidup kamu kek kurang2nya yaa jgn2 kamu jelmaan dajjal ya bangga jahat mulut lemas,0
233,tidak bully,@dindahauw3 smg allah tdk menutup mata hatinya..krna klo ad yg mengingatkan pengikutnya pd ngta2in yg koment 😂😂😂 mirissss ngeliatnya,<USERNAME> semoga allah tidak menutup mata hatinya karena kalau ada yang pengikutnya pada ngta2in yang koment mirissss ngeliatnya,1
234,tidak bully,Emng niki yg skrng udah buka hijab ya,memang niki yang sekarang sudah buka hijab ya,1
235,tidak bully,Begini 2 dipuja2.. kaga ada apa yg lebih baik?,2 dipuja2 kaga yang,1
236,bullying,"ga ada bagus2nya kok dilihat 😅 yg lbh cantik,seksi byk d luar sna..Jdi ga usah sombong deh ntr juga tua kriput.😅",tidak bagus2nya yang lebih cantik seksi banyak di sna jadi tidak sombong deh nanti tua kriput,0
237,tidak bully,"Kalo nyai sudah keluar ayat"" nya uhh seremm bin pedes tpi ada lucu"" nya klo baca pasti senyum"" sendiri",kalau nyai ayat nya uhh seremm bin pedas tetapi lucu nya kalau baca senyum,1
238,tidak bully,Perasaan dlu ini udh dihapus sama ka niki pas berhijab .,perasaan dulu sudah dihapus ka niki pas berhijab,1
239,tidak bully,"@ridha_020.907 lah emang dia salah? Serah dong cowok jg pny opini,Dia gak ngurus idup orang,cm berpendapat ttg seseorang .. Gak usah lebay emang cm cewek yg blh mengemukakan pendapat .",<USERNAME> 907 memang salah serah cowok juga punya opini tidak urus hidup orang cuma berpendapat tentang tidak lebay memang cuma cewek yang boleh mengemukakan pendapat,1
240,tidak bully,"@emiliamorisca aku tiap hari liatin story si nikita ini kak, ngakak"" aku, suka kali sm org kek gini, gak muna, keren abislah......",<USERNAME> lihat story si nikita kak terbahak-bahak suka kali sama orang kek gini tidak muna keren abislah,1
241,tidak bully,"👏👏 ada apa nyai?? Pa ada yg lebayy, 😂😂",nyai bapak yang lebayy,1
242,tidak bully,Ada lo nyai temanq merasa cantik drpd yg lain ato org yg bkin kesel.ada kdang melampau kesel jd gk sadar sombong kdg diam aja.maav x maav emang cntik...tapi meninggal tabrakan.satu sisi sedih satu sisi aku ambil hikmahnya gk ada yg abadi sempurna cantik pun ada kekurangan kekurangan jg ada cantikny.semoga bs hikmah jg ya niki.dbawa sabar2 niki sayang.percaya Allah.brhijab kmu gk kuat ujian.gk brhijab kamu jg gk kuat.pngen jd tmn mmbimbing trus baik n kuat aaamiiin,kamu nyai temanq cantik daripada yang atau orang yang bikin kesal kdang melampau kesal jadi tidak sadar sombong kdg diam saja maav x maav memang cntik meninggal tabrakan sisi sedih sisi ambil hikmahnya tidak yang abadi sempurna cantik kekurangan kekurangan juga cantikny semoga bisa hikmah juga ya niki dbawa sabar2 niki sayang percaya allah brhijab kamu tidak kuat ujian tidak brhijab juga tidak kuat ingin jadi teman mmbimbing terus n kuat aaamiiin,1
243,bullying,Duh kak Niki jenglot ama emak.nya Sadako mana sanggup bikin body se oke kk..Krn mrk kbykan makan lemak²nya numpuk tertumpuk...kyk org g prnh liat makanan gtu😂😂😂😂,duh kak niki jenglot ama emak nya sadako sanggup bikin body oke kartu keluarga karena mereka kbykan makan lemak²nya numpuk tertumpuk seperti orang tidak pernah liat makanan begitu,0
244,tidak bully,Knp nyai hijabny dibuka lg? Udh lbh anggun cantik bngt pake hijab deh.,kenapa nyai hijabny dibuka lagi sudah lebih anggun cantik sangat pakai hijab deh,1
245,bullying,"Kan skrang lo hmil mna bisa balikin ke begituh sombongnya kmu tuhan murka nanti mlh jdi kmu yng peyot,😂 @nikitamirzanimawardi_17",sekarang kamu hmil mana balikin begituh sombongnya kamu tuhan murka malah jadi kamu yang peyot <USERNAME>,0
246,tidak bully,Gimana si nik biar body kaya lu gue anak dua tpi bodynya ga kaya kamu 😢keren beut,gimana si nik biar body kaya kamu saya anak tetapi bodynya tidak kaya keren beut,1
247,bullying,Sepertinya dia tidak punya baju yang layak buat di pakai 😊😊,baju layak pakai,0
248,bullying,Dasar mulutnya semua suka nyinyir?tuhh mulut dijaga yaa kayak ga perna di sekolahin😒biar jelek atau cantik yang penting akhlak lohh guysss....udah pada ngaji belom😮ngajii gihh biar pinter @nikitamirzanimawardi_17,dasar mulutnya suka nyinyir tuhh mulut dijaga yaa mirip tidak perna sekolahin biar jelek cantik akhlak lohh guysss sudah ngaji belum ngajii gihh biar pintar <USERNAME>,0
249,tidak bully,Nyai sayaaang..iri dehh bodynya..rahasianya apa sih.??kya masih perawan gitcuu shay ...😍😍salam dariku buatmu niki😚😚,nyai sayaaang iri dehh bodynya rahasianya sih kya perawan gitcuu shay salam dariku buatmu niki,1
250,tidak bully,Cantik.. Kayak bintang Hollywood..,cantik mirip bintang hollywood,1
251,tidak bully,Sungguh nyaiiii wanita pemberani...👍,sungguh nyaiiii wanita pemberani,1
252,tidak bully,Kl berhijab dy takut mati kelaparan 😢,kalau berhijab dia takut mati kelaparan,1
253,tidak bully,Kereen nyai,kereen nyai,1
254,tidak bully,"Molek, kayak boneka ♥️",molek mirip boneka,1
255,tidak bully,"Memang body mommy bikin pengen aja,huft slim and nice 😍 @nikitamirzanimawardi_17 jadi semangat diet💖",body mommy bikin pengen saja huft slim and nice <USERNAME> semangat diet,1
256,tidak bully,Yg ptg jgn minum baygon lagi y nyai🤣🤣🤣,yang penting jangan minum baygon y nyai,1
257,tidak bully,Loveh loveh amazing nona indola ku,loveh loveh amazing nona indola aku,1
258,tidak bully,Nyai @nikitamirzanimawardi_17 diliat dari mana aja cantik😍.. yg pinter pasti bisa bedain yg terawat dan tidak terawat👍👍 kagak usah diperjelas yekaann .. dibandingin sama ketek nyai aja masih bagusan ketek nyaii😅😅😅 (habis liyat yutub kasus sinenek dan anaknya) mungkin mereka kagak punya kaca 🤭🤭,nyai <USERNAME> diliat saja cantik yang pintar bedain yang terawat terawat tidak diperjelas yekaann dibandingin ketek nyai saja bagusan ketek nyaii habis liyat yutub sinenek anaknya tidak kaca,1
259,bullying,Sini gue entot dong @nikitamirzanimawardi_17,saya entot <USERNAME>,0
260,tidak bully,Islam nggak sih😡,islam tidak sih,1
261,tidak bully,Perbanyak pose nyang ginian ya say..ngamal yg banyak yah 😄,perbanyak pose nyang ginian ya say ngamal yang yah,1
262,tidak bully,Itu yang bikin pengen😅😂,bikin pengen,1
263,tidak bully,CantikNya IdolaKu Satu Ini😍😍😍,cantiknya idolaku,1
264,tidak bully,mba jgn gt amat😭 ingat loh lg hamil😗😗😍 ... klo anakny ky gt ntar ..malah jd boomerang ... wkt jaman sy hamil ..sy jauhi dl kta2 ksar..org2 menggunjing nnt selesai lahiran bals lg 😊,mba jangan begitu loh lagi hamil kalau anaknya ky begitu nanti jadi boomerang waktu jaman saya hamil saya jauhi dulu kta2 ksar orang-orang menggunjing nnt selesai lahiran bals lagi,1
265,tidak bully,semangat mami,semangat mami,1
266,bullying,"Buka aurat ko d bilang cantik n keren sih?? Kmren pk hijab skrg kyk mo telanjang,,🙈🙈🙈",buka aurat ko di bilang cantik n keren sih kemarin pk hijab sekarang seperti mau telanjang,0
267,tidak bully,Hahah oh yg itu ya uh sibuk klarifikasi ama sebutin Property yg dia punya?? heran juga ya masa nenek nenek ladeni yg muda 😂😂😂 lu te o pe deh nyai ❤️,hahah oh yang ya uh sibuk klarifikasi ama sebutin property yang heran ya nenek nenek ladeni yang muda kamu te o pe deh nyai,1
268,bullying,Cantik pun km tetap nya km di mkn ulat jika km mati..ingat kecantikanmu itu bkn mnyelamatkan kmu di dlm kubur...oohhhh cpe bget bahas2 nikita mirzani ini..gk ada frestasinya...mending idolaku ayu ting2 hmmm,cantik kamu nya kamu makan ulat kamu mati kecantikanmu bukan mnyelamatkan kamu dalam kubur oohhhh cpe sangat bahas2 nikita mirzani tidak frestasinya mending idolaku ayu ting2 hmmm,0
269,bullying,"Amit amit perempuan kok kyk gtu, wiiiihhhhh",amit amit perempuan seperti begitu wiiiihhhhh,0
270,tidak bully,"@suci.adelia1986 tapi kan tdk munafik,,daripada tertutup tapi munafik,percuma kan👻",<USERNAME> adelia1986 tidak munafik tertutup munafik,1
